anomaly/fighting/UBI-FIGHT_000001.pt,422.0,1439.0,1920.0,1999.0
anomaly/fighting/UBI-FIGHT_000002.pt,1099.0,1438.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000003.pt,152.0,479.0,1440.0,2403.0
anomaly/fighting/UBI-FIGHT_000004.pt,0.0,479.0,3055.0,3123.0
anomaly/fighting/UBI-FIGHT_000005.pt,960.0,1024.0,1314.0,1471.0
anomaly/fighting/UBI-FIGHT_000006.pt,48.0,256.0,258.0,264.0
anomaly/fighting/UBI-FIGHT_000007.pt,143.0,216.0,360.0,479.0
anomaly/fighting/UBI-FIGHT_000008.pt,0.0,13.0,423.0,468.0
anomaly/fighting/UBI-FIGHT_000009.pt,1987.0,2074.0,2400.0,2528.0
anomaly/fighting/UBI-FIGHT_000010.pt,266.0,433.0,1333.0,1439.0
anomaly/fighting/UBI-FIGHT_000011.pt,1183.0,1279.0,1397.0,1439.0
anomaly/fighting/UBI-FIGHT_000012.pt,49.0,288.0,352.0,479.0
anomaly/fighting/UBI-FIGHT_000013.pt,1484.0,1670.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000014.pt,0.0,438.0,626.0,684.0
anomaly/fighting/UBI-FIGHT_000015.pt,0.0,95.0,236.0,479.0
anomaly/fighting/UBI-FIGHT_000016.pt,0.0,414.0,823.0,959.0
anomaly/fighting/UBI-FIGHT_000017.pt,1440.0,1527.0,2007.0,2399.0
anomaly/fighting/UBI-FIGHT_000018.pt,2400.0,2879.0,4320.0,4578.0
anomaly/fighting/UBI-FIGHT_000019.pt,108.0,1419.0,1440.0,3359.0
anomaly/fighting/UBI-FIGHT_000020.pt,1217.0,1919.0,2400.0,2573.0
anomaly/fighting/UBI-FIGHT_000021.pt,0.0,114.0,480.0,959.0
anomaly/fighting/UBI-FIGHT_000022.pt,4800.0,5279.0,5826.0,6283.0
anomaly/fighting/UBI-FIGHT_000024.pt,56.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000025.pt,901.0,959.0,1714.0,1835.0
anomaly/fighting/UBI-FIGHT_000026.pt,3360.0,3577.0,4051.0,4319.0
anomaly/fighting/UBI-FIGHT_000027.pt,254.0,479.0,906.0,1144.0
anomaly/fighting/UBI-FIGHT_000028.pt,1440.0,1536.0,1909.0,1982.0
anomaly/fighting/UBI-FIGHT_000029.pt,0.0,263.0,265.0,269.0
anomaly/fighting/UBI-FIGHT_000030.pt,0.0,19.0,21.0,37.0
anomaly/fighting/UBI-FIGHT_000031.pt,480.0,2060.0,2880.0,3359.0
anomaly/fighting/UBI-FIGHT_000032.pt,56.0,461.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000033.pt,556.0,678.0,962.0,1264.0
anomaly/fighting/UBI-FIGHT_000034.pt,439.0,1439.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000035.pt,480.0,959.0,1440.0,1739.0
anomaly/fighting/UBI-FIGHT_000036.pt,280.0,959.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000037.pt,320.0,479.0,774.0,930.0
anomaly/fighting/UBI-FIGHT_000038.pt,2108.0,2399.0,3360.0,3377.0
anomaly/fighting/UBI-FIGHT_000039.pt,272.0,612.0,715.0,1335.0
anomaly/fighting/UBI-FIGHT_000040.pt,2883.0,3054.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000041.pt,141.0,260.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000042.pt,480.0,542.0,1025.0,1375.0
anomaly/fighting/UBI-FIGHT_000043.pt,321.0,792.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000044.pt,1040.0,1439.0,1920.0,2089.0
anomaly/fighting/UBI-FIGHT_000045.pt,0.0,52.0,618.0,1439.0
anomaly/fighting/UBI-FIGHT_000046.pt,0.0,1439.0,1638.0,2399.0
anomaly/fighting/UBI-FIGHT_000047.pt,0.0,959.0,1538.0,1919.0
anomaly/fighting/UBI-FIGHT_000048.pt,0.0,479.0,960.0,1005.0
anomaly/fighting/UBI-FIGHT_000049.pt,1269.0,1439.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000050.pt,0.0,1439.0,1466.0,2098.0
anomaly/fighting/UBI-FIGHT_000051.pt,480.0,849.0,1304.0,1439.0
anomaly/fighting/UBI-FIGHT_000052.pt,860.0,959.0,4266.0,4319.0
anomaly/fighting/UBI-FIGHT_000053.pt,1440.0,1469.0,4534.0,5279.0
anomaly/fighting/UBI-FIGHT_000054.pt,0.0,479.0,731.0,1151.0
anomaly/fighting/UBI-FIGHT_000055.pt,38.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000056.pt,0.0,959.0,1669.0,1919.0
anomaly/fighting/UBI-FIGHT_000057.pt,224.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000058.pt,0.0,224.0,987.0,2652.0
anomaly/fighting/UBI-FIGHT_000059.pt,0.0,161.0,244.0,706.0
anomaly/fighting/UBI-FIGHT_000060.pt,0.0,447.0,1059.0,1439.0
anomaly/fighting/UBI-FIGHT_000061.pt,0.0,1770.0,1920.0,2191.0
anomaly/fighting/UBI-FIGHT_000062.pt,1307.0,1436.0,1440.0,1505.0
anomaly/fighting/UBI-FIGHT_000063.pt,0.0,33.0,122.0,479.0
anomaly/fighting/UBI-FIGHT_000064.pt,272.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000065.pt,0.0,337.0,1440.0,1919.0
anomaly/fighting/UBI-FIGHT_000066.pt,487.0,884.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000067.pt,0.0,375.0,480.0,1439.0
anomaly/fighting/UBI-FIGHT_000068.pt,0.0,479.0,929.0,2251.0
anomaly/fighting/UBI-FIGHT_000069.pt,55.0,189.0,206.0,303.0
anomaly/fighting/UBI-FIGHT_000070.pt,480.0,1439.0,3179.0,3359.0
anomaly/fighting/UBI-FIGHT_000071.pt,0.0,479.0,897.0,1118.0
anomaly/fighting/UBI-FIGHT_000072.pt,101.0,959.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000073.pt,103.0,250.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000074.pt,480.0,674.0,1040.0,1439.0
anomaly/fighting/UBI-FIGHT_000075.pt,553.0,646.0,707.0,959.0
anomaly/fighting/UBI-FIGHT_000076.pt,518.0,781.0,1056.0,1358.0
anomaly/fighting/UBI-FIGHT_000077.pt,195.0,387.0,597.0,861.0
anomaly/fighting/UBI-FIGHT_000078.pt,0.0,113.0,379.0,418.0
anomaly/fighting/UBI-FIGHT_000079.pt,0.0,155.0,455.0,526.0
anomaly/fighting/UBI-FIGHT_000080.pt,0.0,185.0,1868.0,1919.0
anomaly/fighting/UBI-FIGHT_000081.pt,128.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000082.pt,182.0,1439.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000083.pt,605.0,815.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000084.pt,637.0,1919.0,2880.0,3826.0
anomaly/fighting/UBI-FIGHT_000085.pt,892.0,959.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000086.pt,480.0,959.0,1842.0,2399.0
anomaly/fighting/UBI-FIGHT_000087.pt,0.0,225.0,1015.0,1101.0
anomaly/fighting/UBI-FIGHT_000088.pt,0.0,86.0,384.0,479.0
anomaly/fighting/UBI-FIGHT_000089.pt,375.0,479.0,3360.0,3519.0
anomaly/fighting/UBI-FIGHT_000090.pt,0.0,145.0,2359.0,2399.0
anomaly/fighting/UBI-FIGHT_000091.pt,37.0,479.0,960.0,1286.0
anomaly/fighting/UBI-FIGHT_000092.pt,0.0,479.0,748.0,1043.0
anomaly/fighting/UBI-FIGHT_000093.pt,697.0,885.0,960.0,1439.0
anomaly/fighting/UBI-FIGHT_000094.pt,67.0,2399.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000095.pt,48.0,475.0,602.0,739.0
anomaly/fighting/UBI-FIGHT_000096.pt,255.0,959.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000097.pt,2767.0,2831.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000098.pt,0.0,479.0,820.0,1133.0
anomaly/fighting/UBI-FIGHT_000099.pt,105.0,191.0,1128.0,1185.0
anomaly/fighting/UBI-FIGHT_000100.pt,168.0,681.0,854.0,1865.0
anomaly/fighting/UBI-FIGHT_000101.pt,764.0,1175.0,1440.0,1919.0
anomaly/fighting/UBI-FIGHT_000102.pt,797.0,959.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000103.pt,1052.0,1397.0,2356.0,2364.0
anomaly/fighting/UBI-FIGHT_000104.pt,0.0,959.0,1021.0,1919.0
anomaly/fighting/UBI-FIGHT_000105.pt,0.0,223.0,431.0,2399.0
anomaly/fighting/UBI-FIGHT_000106.pt,79.0,163.0,356.0,478.0
anomaly/fighting/UBI-FIGHT_000107.pt,53.0,268.0,684.0,831.0
anomaly/fighting/UBI-FIGHT_000108.pt,433.0,959.0,1440.0,1919.0
anomaly/fighting/UBI-FIGHT_000109.pt,211.0,293.0,841.0,873.0
anomaly/fighting/UBI-FIGHT_000110.pt,0.0,479.0,1427.0,1976.0
anomaly/fighting/UBI-FIGHT_000111.pt,318.0,492.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000112.pt,0.0,71.0,605.0,759.0
anomaly/fighting/UBI-FIGHT_000113.pt,0.0,301.0,480.0,959.0
anomaly/fighting/UBI-FIGHT_000114.pt,490.0,501.0,503.0,514.0
anomaly/fighting/UBI-FIGHT_000115.pt,3259.0,3359.0,7680.0,8135.0
anomaly/fighting/UBI-FIGHT_000116.pt,480.0,535.0,1300.0,1439.0
anomaly/fighting/UBI-FIGHT_000117.pt,1440.0,1442.0,3576.0,3839.0
anomaly/fighting/UBI-FIGHT_000118.pt,11.0,80.0,161.0,479.0
anomaly/fighting/UBI-FIGHT_000119.pt,175.0,479.0,960.0,964.0
anomaly/fighting/UBI-FIGHT_000120.pt,480.0,2879.0,2927.0,3002.0
anomaly/fighting/UBI-FIGHT_000121.pt,3406.0,3991.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000122.pt,1388.0,1439.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000123.pt,492.0,603.0,773.0,931.0
anomaly/fighting/UBI-FIGHT_000124.pt,960.0,2107.0,3431.0,3839.0
anomaly/fighting/UBI-FIGHT_000125.pt,344.0,424.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000126.pt,0.0,336.0,493.0,568.0
anomaly/fighting/UBI-FIGHT_000127.pt,67.0,454.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000128.pt,113.0,311.0,359.0,479.0
anomaly/fighting/UBI-FIGHT_000129.pt,3840.0,3997.0,4320.0,4442.0
anomaly/fighting/UBI-FIGHT_000130.pt,474.0,479.0,960.0,1179.0
anomaly/fighting/UBI-FIGHT_000131.pt,0.0,89.0,978.0,1439.0
anomaly/fighting/UBI-FIGHT_000132.pt,777.0,959.0,1833.0,1947.0
anomaly/fighting/UBI-FIGHT_000133.pt,960.0,982.0,1169.0,1882.0
anomaly/fighting/UBI-FIGHT_000134.pt,0.0,479.0,1145.0,1439.0
anomaly/fighting/UBI-FIGHT_000135.pt,347.0,479.0,-1.0,-1.0
anomaly/fighting/UBI-FIGHT_000136.pt,691.0,959.0,1440.0,1919.0
anomaly/fighting/UBI-FIGHT_000137.pt,93.0,158.0,1720.0,1893.0
anomaly/fighting/UBI-FIGHT_000138.pt,2400.0,2879.0,3360.0,3520.0
anomaly/fighting/UBI-FIGHT_000139.pt,16.0,479.0,-1.0,-1.0
anomaly/fighting/UCF_000039.pt,80.0,420.0,-1.0,-1.0
anomaly/fighting/UCF_000043.pt,570.0,840.0,-1.0,-1.0
anomaly/fighting/UCF_000077.pt,290.0,1200.0,-1.0,-1.0
anomaly/fighting/UCF_000090.pt,1820.0,3103.0,-1.0,-1.0
anomaly/fighting/UCF_000102.pt,200.0,1830.0,-1.0,-1.0
anomaly/hiding/IITB_000007.pt,456.0,548.0,-1.0,-1.0
anomaly/hiding/IITB_000023.pt,382.0,409.0,-1.0,-1.0
anomaly/hiding/IITB_000033.pt,525.0,631.0,-1.0,-1.0
anomaly/hiding/IITB_000047.pt,16.0,1326.0,-1.0,-1.0
anomaly/hiding/IITB_000048.pt,303.0,679.0,-1.0,-1.0
anomaly/loitering/IITB_000004.pt,148.0,497.0,657.0,2339.0
anomaly/loitering/IITB_000019.pt,59.0,2029.0,-1.0,-1.0
anomaly/loitering/IITB_000027.pt,95.0,2799.0,-1.0,-1.0
anomaly/loitering/IITB_000034.pt,275.0,4187.0,-1.0,-1.0
anomaly/playingwithball/IITB_000000.pt,712.0,781.0,-1.0,-1.0
anomaly/playingwithball/IITB_000011.pt,2967.0,3015.0,-1.0,-1.0
anomaly/playingwithball/IITB_000018.pt,-1.0,-1.0,-1.0,-1.0
anomaly/playingwithball/IITB_000029.pt,949.0,975.0,-1.0,-1.0
anomaly/playingwithball/IITB_000042.pt,16.0,555.0,594.0,701.0
anomaly/playingwithball/IITB_000043.pt,2242.0,2248.0,-1.0,-1.0
anomaly/playingwithball/IITB_000050.pt,64.0,763.0,-1.0,-1.0
anomaly/protest/IITB_000002.pt,559.0,2912.0,-1.0,-1.0
anomaly/protest/IITB_000012.pt,885.0,1857.0,-1.0,-1.0
anomaly/protest/IITB_000021.pt,78.0,628.0,-1.0,-1.0
anomaly/protest/IITB_000032.pt,525.0,1831.0,-1.0,-1.0
anomaly/protest/IITB_000038.pt,726.0,2010.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000002.pt,210.0,240.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000006.pt,270.0,450.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000015.pt,230.0,270.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000016.pt,2160.0,2300.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000026.pt,530.0,720.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000032.pt,330.0,390.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000038.pt,140.0,189.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000054.pt,180.0,240.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000055.pt,250.0,420.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000060.pt,240.0,300.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000068.pt,610.0,730.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000069.pt,490.0,600.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000071.pt,220.0,320.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000073.pt,210.0,300.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000080.pt,300.0,360.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000081.pt,260.0,300.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000092.pt,250.0,390.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000094.pt,60.0,130.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000106.pt,750.0,900.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000113.pt,30.0,90.0,-1.0,-1.0
anomaly/roadaccidents/UCF_000120.pt,120.0,220.0,-1.0,-1.0
anomaly/robbery/UCF_000007.pt,1080.0,1560.0,-1.0,-1.0
anomaly/robbery/UCF_000017.pt,450.0,930.0,-1.0,-1.0
anomaly/robbery/UCF_000033.pt,480.0,600.0,-1.0,-1.0
anomaly/robbery/UCF_000072.pt,495.0,1410.0,-1.0,-1.0
anomaly/robbery/UCF_000105.pt,135.0,1950.0,-1.0,-1.0
anomaly/shooting/UCF_000003.pt,1410.0,1730.0,-1.0,-1.0
anomaly/shooting/UCF_000011.pt,2850.0,3300.0,-1.0,-1.0
anomaly/shooting/UCF_000014.pt,7995.0,8205.0,-1.0,-1.0
anomaly/shooting/UCF_000018.pt,195.0,600.0,-1.0,-1.0
anomaly/shooting/UCF_000025.pt,1680.0,2000.0,-1.0,-1.0
anomaly/shooting/UCF_000030.pt,140.0,260.0,-1.0,-1.0
anomaly/shooting/UCF_000034.pt,720.0,1305.0,-1.0,-1.0
anomaly/shooting/UCF_000037.pt,480.0,630.0,-1.0,-1.0
anomaly/shooting/UCF_000051.pt,860.0,945.0,-1.0,-1.0
anomaly/shooting/UCF_000062.pt,960.0,1050.0,-1.0,-1.0
anomaly/shooting/UCF_000064.pt,75.0,315.0,-1.0,-1.0
anomaly/shooting/UCF_000066.pt,855.0,1715.0,-1.0,-1.0
anomaly/shooting/UCF_000093.pt,945.0,1230.0,-1.0,-1.0
anomaly/shooting/UCF_000097.pt,1020.0,1100.0,-1.0,-1.0
anomaly/shooting/UCF_000098.pt,1480.0,1750.0,-1.0,-1.0
anomaly/shooting/UCF_000108.pt,4005.0,4230.0,4760.0,5088.0
anomaly/shooting/UCF_000112.pt,1020.0,1455.0,-1.0,-1.0
anomaly/shooting/UCF_000118.pt,1095.0,1260.0,-1.0,-1.0
anomaly/shooting/UCF_000123.pt,285.0,555.0,-1.0,-1.0
anomaly/shoplifting/UCF_000001.pt,1550.0,2000.0,-1.0,-1.0
anomaly/shoplifting/UCF_000004.pt,270.0,420.0,1440.0,1560.0
anomaly/shoplifting/UCF_000005.pt,120.0,330.0,-1.0,-1.0
anomaly/shoplifting/UCF_000009.pt,2200.0,4900.0,-1.0,-1.0
anomaly/shoplifting/UCF_000019.pt,1140.0,1200.0,-1.0,-1.0
anomaly/shoplifting/UCF_000027.pt,570.0,840.0,-1.0,-1.0
anomaly/shoplifting/UCF_000036.pt,1020.0,1350.0,-1.0,-1.0
anomaly/shoplifting/UCF_000040.pt,360.0,420.0,-1.0,-1.0
anomaly/shoplifting/UCF_000061.pt,550.0,760.0,4630.0,4920.0
anomaly/shoplifting/UCF_000076.pt,2070.0,2220.0,-1.0,-1.0
anomaly/shoplifting/UCF_000083.pt,630.0,720.0,-1.0,-1.0
anomaly/shoplifting/UCF_000086.pt,630.0,750.0,-1.0,-1.0
anomaly/shoplifting/UCF_000089.pt,720.0,930.0,-1.0,-1.0
anomaly/shoplifting/UCF_000091.pt,2340.0,2460.0,-1.0,-1.0
anomaly/shoplifting/UCF_000100.pt,7350.0,7470.0,-1.0,-1.0
anomaly/shoplifting/UCF_000115.pt,1020.0,1470.0,-1.0,-1.0
anomaly/shoplifting/UCF_000116.pt,2190.0,2340.0,-1.0,-1.0
anomaly/shoplifting/UCF_000125.pt,2010.0,2160.0,-1.0,-1.0
anomaly/stealing/UCF_000042.pt,360.0,1050.0,-1.0,-1.0
anomaly/stealing/UCF_000048.pt,570.0,3660.0,-1.0,-1.0
anomaly/stealing/UCF_000101.pt,2550.0,3210.0,3510.0,4500.0
anomaly/stealing/UCF_000103.pt,2730.0,2790.0,4170.0,4350.0
anomaly/stealing/UCF_000107.pt,1260.0,1590.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000008.pt,515.0,630.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000014.pt,726.0,830.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000020.pt,357.0,524.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000031.pt,206.0,393.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000037.pt,144.0,409.0,-1.0,-1.0
anomaly/suddenrunning/IITB_000044.pt,275.0,423.0,-1.0,-1.0
anomaly/vandalism/UCF_000022.pt,540.0,780.0,990.0,1080.0
anomaly/vandalism/UCF_000047.pt,2010.0,2700.0,-1.0,-1.0
anomaly/vandalism/UCF_000050.pt,240.0,750.0,-1.0,-1.0
anomaly/vandalism/UCF_000063.pt,270.0,330.0,780.0,840.0
anomaly/vandalism/UCF_000085.pt,1830.0,1980.0,2400.0,2670.0
normal/IITB_000000.pt,-1.0,-1.0,-1.0,-1.0
normal/IITB_000001.pt,-1.0,-1.0,-1.0,-1.0
normal/IITB_000002.pt,-1.0,-1.0,-1.0,-1.0
normal/IITB_000003.pt,-1.0,-1.0,-1.0,-1.0
normal/IITB_000004.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000000.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000001.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000002.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000003.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000004.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000005.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000006.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000007.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000008.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000009.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000010.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000011.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000012.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000013.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000014.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000015.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000016.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000017.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000018.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000019.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000020.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000021.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000022.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000023.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000024.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000025.pt,-1.0,-1.0,-1.0,-1.0
normal/UBI-FIGHT_000026.pt,-1.0,-1.0,-1.0,-1.0
